date,sector,energy_type,value_trillion_btu
1987-07-01 0:00,residential,biomass,72.192
1987-08-01 0:00,residential,biomass,72.192
1987-10-01 0:00,residential,biomass,72.192
1987-12-01 0:00,residential,biomass,72.192
1981-01-01 0:00,residential,biomass,73.89
1981-03-01 0:00,residential,biomass,73.89
1981-05-01 0:00,residential,biomass,73.89
1981-07-01 0:00,residential,biomass,73.89
1981-08-01 0:00,residential,biomass,73.89
1981-10-01 0:00,residential,biomass,73.89
1981-12-01 0:00,residential,biomass,73.89
1982-02-01 0:00,residential,biomass,74.411
1983-02-01 0:00,residential,biomass,74.411
1988-04-01 0:00,residential,biomass,74.59
1988-06-01 0:00,residential,biomass,74.59
1988-09-01 0:00,residential,biomass,74.59
1988-11-01 0:00,residential,biomass,74.59
1986-04-01 0:00,residential,biomass,75.616
1986-06-01 0:00,residential,biomass,75.616
1986-09-01 0:00,residential,biomass,75.616
1986-11-01 0:00,residential,biomass,75.616
1989-04-01 0:00,residential,biomass,75.616
1989-06-01 0:00,residential,biomass,75.616
1989-09-01 0:00,residential,biomass,75.616
1989-11-01 0:00,residential,biomass,75.616
1988-01-01 0:00,residential,biomass,77.077
1988-03-01 0:00,residential,biomass,77.077
1988-05-01 0:00,residential,biomass,77.077
1988-07-01 0:00,residential,biomass,77.077
1988-08-01 0:00,residential,biomass,77.077
1988-10-01 0:00,residential,biomass,77.077
1988-12-01 0:00,residential,biomass,77.077
1985-02-01 0:00,residential,biomass,77.479
1984-02-01 0:00,residential,biomass,77.65
1986-01-01 0:00,residential,biomass,78.137
1986-03-01 0:00,residential,biomass,78.137
1986-05-01 0:00,residential,biomass,78.137
1986-07-01 0:00,residential,biomass,78.137
1986-08-01 0:00,residential,biomass,78.137
1986-10-01 0:00,residential,biomass,78.137
1986-12-01 0:00,residential,biomass,78.137
1989-01-01 0:00,residential,biomass,78.137
1989-03-01 0:00,residential,biomass,78.137
1989-05-01 0:00,residential,biomass,78.137
1989-07-01 0:00,residential,biomass,78.137
1989-08-01 0:00,residential,biomass,78.137
1989-10-01 0:00,residential,biomass,78.137
1989-12-01 0:00,residential,biomass,78.137
1982-04-01 0:00,residential,biomass,79.726
1982-06-01 0:00,residential,biomass,79.726
1982-09-01 0:00,residential,biomass,79.726
1982-11-01 0:00,residential,biomass,79.726
1983-04-01 0:00,residential,biomass,79.726
