date,sector,energy_type,value_trillion_btu
1999-02-01 0:00,industrial,biomass,137.384
2003-09-01 0:00,industrial,biomass,137.602
2000-06-01 0:00,industrial,biomass,137.7
2003-05-01 0:00,industrial,biomass,137.717
2003-04-01 0:00,industrial,biomass,137.871
2001-04-01 0:00,industrial,biomass,138.162
1996-05-01 0:00,industrial,biomass,138.494
2003-03-01 0:00,industrial,biomass,139.009
1999-10-01 0:00,industrial,biomass,139.1
1981-04-01 0:00,industrial,biomass,139.288
1981-06-01 0:00,industrial,biomass,139.288
1981-09-01 0:00,industrial,biomass,139.288
1981-11-01 0:00,industrial,biomass,139.288
1995-05-01 0:00,industrial,biomass,139.324
2003-11-01 0:00,industrial,biomass,139.937
1982-01-01 0:00,industrial,biomass,140.11
1982-03-01 0:00,industrial,biomass,140.11
1982-05-01 0:00,industrial,biomass,140.11
1982-07-01 0:00,industrial,biomass,140.11
1982-08-01 0:00,industrial,biomass,140.11
1982-10-01 0:00,industrial,biomass,140.11
1982-12-01 0:00,industrial,biomass,140.11
2001-07-01 0:00,industrial,biomass,140.327
2001-03-01 0:00,industrial,biomass,140.602
2003-01-01 0:00,industrial,biomass,140.675
1989-06-01 0:00,industrial,biomass,140.763
2002-05-01 0:00,industrial,biomass,140.825
1997-02-01 0:00,industrial,biomass,142.149
2001-11-01 0:00,industrial,biomass,142.189
2003-10-01 0:00,industrial,biomass,142.361
2002-01-01 0:00,industrial,biomass,142.371
2002-11-01 0:00,industrial,biomass,142.467
2003-08-01 0:00,industrial,biomass,142.49
1997-06-01 0:00,industrial,biomass,143.306
2002-09-01 0:00,industrial,biomass,143.414
2004-02-01 0:00,industrial,biomass,143.652
1983-02-01 0:00,industrial,biomass,143.793
1981-01-01 0:00,industrial,biomass,143.93
1981-03-01 0:00,industrial,biomass,143.93
1981-05-01 0:00,industrial,biomass,143.93
1981-07-01 0:00,industrial,biomass,143.93
1981-08-01 0:00,industrial,biomass,143.93
1981-10-01 0:00,industrial,biomass,143.93
1981-12-01 0:00,industrial,biomass,143.93
2001-12-01 0:00,industrial,biomass,144.068
1990-02-01 0:00,industrial,biomass,144.131
2001-08-01 0:00,industrial,biomass,144.144
1992-07-01 0:00,industrial,biomass,144.794
1994-04-01 0:00,industrial,biomass,144.825
1994-09-01 0:00,industrial,biomass,144.833
1990-10-01 0:00,industrial,biomass,145.155
2003-07-01 0:00,industrial,biomass,145.437
1990-04-01 0:00,industrial,biomass,145.574
1989-02-01 0:00,industrial,biomass,145.595
1999-12-01 0:00,industrial,biomass,145.687
2004-05-01 0:00,industrial,biomass,145.821
2004-09-01 0:00,industrial,biomass,146.003
1999-06-01 0:00,industrial,biomass,146.385
2006-02-01 0:00,industrial,biomass,146.486
2009-02-01 0:00,industrial,biomass,146.57
1998-11-01 0:00,industrial,biomass,146.634
1991-11-01 0:00,industrial,biomass,146.708
1995-03-01 0:00,industrial,biomass,146.79
1987-02-01 0:00,industrial,biomass,146.818
1986-02-01 0:00,industrial,biomass,146.897
1995-01-01 0:00,industrial,biomass,146.995
1985-02-01 0:00,industrial,biomass,147.11
1990-01-01 0:00,industrial,biomass,147.562
2002-07-01 0:00,industrial,biomass,147.711
1989-07-01 0:00,industrial,biomass,147.745
2005-04-01 0:00,industrial,biomass,147.881
2004-06-01 0:00,industrial,biomass,147.999
2001-10-01 0:00,industrial,biomass,148.008
2001-01-01 0:00,industrial,biomass,148.22
2005-06-01 0:00,industrial,biomass,148.233
1989-04-01 0:00,industrial,biomass,148.475
1992-09-01 0:00,industrial,biomass,148.664
1993-02-01 0:00,industrial,biomass,148.91
2004-11-01 0:00,industrial,biomass,149.049
2004-03-01 0:00,industrial,biomass,149.37
2002-12-01 0:00,industrial,biomass,149.49
2000-09-01 0:00,industrial,biomass,149.797
2007-02-01 0:00,industrial,biomass,149.84
2005-11-01 0:00,industrial,biomass,149.925
2006-04-01 0:00,industrial,biomass,149.926
2009-04-01 0:00,industrial,biomass,150.039
2005-09-01 0:00,industrial,biomass,150.236
2005-02-01 0:00,industrial,biomass,150.759
2003-12-01 0:00,industrial,biomass,151.083
1990-09-01 0:00,industrial,biomass,151.112
2005-05-01 0:00,industrial,biomass,151.125
1984-02-01 0:00,industrial,biomass,151.993
1989-09-01 0:00,industrial,biomass,152.407
2004-04-01 0:00,industrial,biomass,152.448
1991-08-01 0:00,industrial,biomass,152.77
1998-03-01 0:00,industrial,biomass,152.779
1998-04-01 0:00,industrial,biomass,152.923
2004-08-01 0:00,industrial,biomass,153.087
2006-06-01 0:00,industrial,biomass,153.1
1993-09-01 0:00,industrial,biomass,153.23
2000-05-01 0:00,industrial,biomass,153.293
1990-03-01 0:00,industrial,biomass,153.299
2005-03-01 0:00,industrial,biomass,153.641
2006-05-01 0:00,industrial,biomass,153.8
1983-04-01 0:00,industrial,biomass,154.063
1983-06-01 0:00,industrial,biomass,154.063
1983-09-01 0:00,industrial,biomass,154.063
1983-11-01 0:00,industrial,biomass,154.063
1994-08-01 0:00,industrial,biomass,154.178
1991-10-01 0:00,industrial,biomass,154.337
2004-10-01 0:00,industrial,biomass,154.444
2005-10-01 0:00,industrial,biomass,154.607
2000-02-01 0:00,industrial,biomass,154.624
1999-09-01 0:00,industrial,biomass,154.795
2002-10-01 0:00,industrial,biomass,154.806
1990-08-01 0:00,industrial,biomass,154.904
2004-07-01 0:00,industrial,biomass,155.256
1990-12-01 0:00,industrial,biomass,155.582
2006-03-01 0:00,industrial,biomass,155.697
2005-07-01 0:00,industrial,biomass,155.895
2005-08-01 0:00,industrial,biomass,156.037
1994-02-01 0:00,industrial,biomass,156.16
2007-06-01 0:00,industrial,biomass,156.355
2000-04-01 0:00,industrial,biomass,156.596
2009-05-01 0:00,industrial,biomass,156.696
2009-01-01 0:00,industrial,biomass,156.732
2004-01-01 0:00,industrial,biomass,156.765
2006-09-01 0:00,industrial,biomass,156.841
2005-12-01 0:00,industrial,biomass,157.015
1999-04-01 0:00,industrial,biomass,157.021
1992-12-01 0:00,industrial,biomass,157.061
2009-03-01 0:00,industrial,biomass,157.214
1984-04-01 0:00,industrial,biomass,157.234
1984-06-01 0:00,industrial,biomass,157.234
1984-09-01 0:00,industrial,biomass,157.234
1984-11-01 0:00,industrial,biomass,157.234
1987-04-01 0:00,industrial,biomass,157.305
1987-06-01 0:00,industrial,biomass,157.305
1987-09-01 0:00,industrial,biomass,157.305
1987-11-01 0:00,industrial,biomass,157.305
1996-06-01 0:00,industrial,biomass,157.327
1986-04-01 0:00,industrial,biomass,157.39
1986-06-01 0:00,industrial,biomass,157.39
1986-09-01 0:00,industrial,biomass,157.39
1986-11-01 0:00,industrial,biomass,157.39
1994-12-01 0:00,industrial,biomass,157.392
2009-06-01 0:00,industrial,biomass,157.42
1998-07-01 0:00,industrial,biomass,157.437
2007-09-01 0:00,industrial,biomass,157.451
1993-10-01 0:00,industrial,biomass,157.598
1988-02-01 0:00,industrial,biomass,157.606
1985-04-01 0:00,industrial,biomass,157.617
1985-06-01 0:00,industrial,biomass,157.617
1985-09-01 0:00,industrial,biomass,157.617
1985-11-01 0:00,industrial,biomass,157.617
1993-03-01 0:00,industrial,biomass,158.062
2006-11-01 0:00,industrial,biomass,158.188
2007-04-01 0:00,industrial,biomass,158.424
1989-01-01 0:00,industrial,biomass,158.589
2005-01-01 0:00,industrial,biomass,158.743
1996-03-01 0:00,industrial,biomass,158.814
1998-05-01 0:00,industrial,biomass,159.191
1983-01-01 0:00,industrial,biomass,159.199
1983-03-01 0:00,industrial,biomass,159.199
1983-05-01 0:00,industrial,biomass,159.199
1983-07-01 0:00,industrial,biomass,159.199
1983-08-01 0:00,industrial,biomass,159.199
1983-10-01 0:00,industrial,biomass,159.199
1983-12-01 0:00,industrial,biomass,159.199
2000-07-01 0:00,industrial,biomass,159.265
1997-04-01 0:00,industrial,biomass,159.325
1996-12-01 0:00,industrial,biomass,159.899
1989-10-01 0:00,industrial,biomass,159.918
2007-05-01 0:00,industrial,biomass,160.086
1997-03-01 0:00,industrial,biomass,160.145
1998-09-01 0:00,industrial,biomass,160.344
1997-12-01 0:00,industrial,biomass,160.956
2004-12-01 0:00,industrial,biomass,161.079
2000-08-01 0:00,industrial,biomass,161.188
1994-11-01 0:00,industrial,biomass,161.245
2006-08-01 0:00,industrial,biomass,161.307
2008-12-01 0:00,industrial,biomass,161.523
2007-03-01 0:00,industrial,biomass,161.588
2008-02-01 0:00,industrial,biomass,161.611
2008-09-01 0:00,industrial,biomass,161.688
2007-08-01 0:00,industrial,biomass,161.828
2006-07-01 0:00,industrial,biomass,161.906
1996-09-01 0:00,industrial,biomass,161.949
2006-10-01 0:00,industrial,biomass,161.959
2008-06-01 0:00,industrial,biomass,161.968
1997-09-01 0:00,industrial,biomass,162.275
1984-01-01 0:00,industrial,biomass,162.474
1984-03-01 0:00,industrial,biomass,162.474
1984-05-01 0:00,industrial,biomass,162.474
1984-07-01 0:00,industrial,biomass,162.474
1984-08-01 0:00,industrial,biomass,162.474
1984-10-01 0:00,industrial,biomass,162.474
1984-12-01 0:00,industrial,biomass,162.474
1987-01-01 0:00,industrial,biomass,162.548
1987-03-01 0:00,industrial,biomass,162.548
1987-05-01 0:00,industrial,biomass,162.548
1987-07-01 0:00,industrial,biomass,162.548
1987-08-01 0:00,industrial,biomass,162.548
1987-10-01 0:00,industrial,biomass,162.548
1987-12-01 0:00,industrial,biomass,162.548
1995-12-01 0:00,industrial,biomass,162.572
1992-08-01 0:00,industrial,biomass,162.578
1989-08-01 0:00,industrial,biomass,162.594
1989-11-01 0:00,industrial,biomass,162.601
1986-01-01 0:00,industrial,biomass,162.635
1986-03-01 0:00,industrial,biomass,162.635
1986-05-01 0:00,industrial,biomass,162.635
1986-07-01 0:00,industrial,biomass,162.635
1986-08-01 0:00,industrial,biomass,162.635
1986-10-01 0:00,industrial,biomass,162.635
1986-12-01 0:00,industrial,biomass,162.635
1994-03-01 0:00,industrial,biomass,162.667
1989-03-01 0:00,industrial,biomass,162.806
1985-01-01 0:00,industrial,biomass,162.87
1985-03-01 0:00,industrial,biomass,162.87
1985-05-01 0:00,industrial,biomass,162.87
1985-07-01 0:00,industrial,biomass,162.87
1985-08-01 0:00,industrial,biomass,162.87
1985-10-01 0:00,industrial,biomass,162.87
1985-12-01 0:00,industrial,biomass,162.87
1988-04-01 0:00,industrial,biomass,163.042
1988-06-01 0:00,industrial,biomass,163.042
1988-09-01 0:00,industrial,biomass,163.042
1988-11-01 0:00,industrial,biomass,163.042
1993-12-01 0:00,industrial,biomass,163.346
2000-03-01 0:00,industrial,biomass,163.411
2020-04-01 0:00,industrial,biomass,163.643
2007-07-01 0:00,industrial,biomass,164.043
1999-11-01 0:00,industrial,biomass,164.13
2007-01-01 0:00,industrial,biomass,164.137
1998-08-01 0:00,industrial,biomass,164.192
2007-11-01 0:00,industrial,biomass,164.242
2009-09-01 0:00,industrial,biomass,164.328
1993-11-01 0:00,industrial,biomass,164.44
1992-10-01 0:00,industrial,biomass,164.739
1997-07-01 0:00,industrial,biomass,165.032
2007-10-01 0:00,industrial,biomass,165.302
2006-12-01 0:00,industrial,biomass,165.813
1992-11-01 0:00,industrial,biomass,166.503
1995-04-01 0:00,industrial,biomass,166.674
1993-08-01 0:00,industrial,biomass,166.697
2008-04-01 0:00,industrial,biomass,166.923
2006-01-01 0:00,industrial,biomass,166.973
1995-11-01 0:00,industrial,biomass,167.045
2008-11-01 0:00,industrial,biomass,167.155
1989-12-01 0:00,industrial,biomass,167.183
1993-01-01 0:00,industrial,biomass,167.341
1999-08-01 0:00,industrial,biomass,168.02
2021-02-01 0:00,industrial,biomass,168.317
2000-11-01 0:00,industrial,biomass,168.366
1988-01-01 0:00,industrial,biomass,168.476
1988-03-01 0:00,industrial,biomass,168.476
1988-05-01 0:00,industrial,biomass,168.476
1988-07-01 0:00,industrial,biomass,168.476
1988-08-01 0:00,industrial,biomass,168.476
1988-10-01 0:00,industrial,biomass,168.476
1988-12-01 0:00,industrial,biomass,168.476
2008-03-01 0:00,industrial,biomass,168.606
2009-07-01 0:00,industrial,biomass,168.747
1991-12-01 0:00,industrial,biomass,168.885
2008-07-01 0:00,industrial,biomass,168.937
2008-08-01 0:00,industrial,biomass,169.036
1994-10-01 0:00,industrial,biomass,169.299
1997-05-01 0:00,industrial,biomass,170.289
2008-10-01 0:00,industrial,biomass,170.388
1991-01-01 0:00,industrial,biomass,170.393
2008-05-01 0:00,industrial,biomass,170.428
1991-09-01 0:00,industrial,biomass,170.546
2009-11-01 0:00,industrial,biomass,170.636
1992-01-01 0:00,industrial,biomass,170.638
1997-08-01 0:00,industrial,biomass,170.767
1995-09-01 0:00,industrial,biomass,170.847
1997-11-01 0:00,industrial,biomass,171.962
2009-10-01 0:00,industrial,biomass,172.105
2009-08-01 0:00,industrial,biomass,172.194
1999-07-01 0:00,industrial,biomass,172.515
2000-10-01 0:00,industrial,biomass,172.955
2000-12-01 0:00,industrial,biomass,173.039
1998-12-01 0:00,industrial,biomass,173.22
2007-12-01 0:00,industrial,biomass,173.435
1998-10-01 0:00,industrial,biomass,174.215
1994-07-01 0:00,industrial,biomass,174.421
2009-12-01 0:00,industrial,biomass,175.584
2020-05-01 0:00,industrial,biomass,175.853
1996-01-01 0:00,industrial,biomass,175.857
2010-02-01 0:00,industrial,biomass,177.348
1996-07-01 0:00,industrial,biomass,178.396
2020-06-01 0:00,industrial,biomass,179.697
2025-02-01 0:00,industrial,biomass,179.714
