date,sector,energy_type,value_trillion_btu
2020-03-01 0:00,transportation,biomass,103.292
2016-01-01 0:00,transportation,biomass,103.351
2020-05-01 0:00,transportation,biomass,104.737
2012-05-01 0:00,transportation,biomass,105.004
2014-03-01 0:00,transportation,biomass,105.564
2011-12-01 0:00,transportation,biomass,106.337
2014-04-01 0:00,transportation,biomass,106.344
2012-08-01 0:00,transportation,biomass,106.48
2015-04-01 0:00,transportation,biomass,107.542
2013-05-01 0:00,transportation,biomass,107.594
2011-08-01 0:00,transportation,biomass,107.972
2016-02-01 0:00,transportation,biomass,108.348
2015-03-01 0:00,transportation,biomass,109.353
2017-01-01 0:00,transportation,biomass,109.496
2014-09-01 0:00,transportation,biomass,109.551
1997-10-01 0:00,transportation,biomass,11.012
1997-12-01 0:00,transportation,biomass,11.203
1995-10-01 0:00,transportation,biomass,11.239
2001-09-01 0:00,transportation,biomass,11.258
2000-01-01 0:00,transportation,biomass,11.348
2000-05-01 0:00,transportation,biomass,11.441
1999-10-01 0:00,transportation,biomass,11.485
2001-02-01 0:00,transportation,biomass,11.528
2000-03-01 0:00,transportation,biomass,11.537
2000-08-01 0:00,transportation,biomass,11.746
1999-11-01 0:00,transportation,biomass,11.804
2014-06-01 0:00,transportation,biomass,110.184
2014-11-01 0:00,transportation,biomass,110.478
2013-07-01 0:00,transportation,biomass,110.553
2016-04-01 0:00,transportation,biomass,111.084
2022-02-01 0:00,transportation,biomass,111.139
2013-08-01 0:00,transportation,biomass,111.395
2020-10-01 0:00,transportation,biomass,111.423
2015-11-01 0:00,transportation,biomass,111.548
2013-06-01 0:00,transportation,biomass,111.811
2019-01-01 0:00,transportation,biomass,111.89
2013-11-01 0:00,transportation,biomass,112.729
2014-05-01 0:00,transportation,biomass,112.737
2013-09-01 0:00,transportation,biomass,113.291
2019-02-01 0:00,transportation,biomass,113.326
2018-04-01 0:00,transportation,biomass,114.153
2015-12-01 0:00,transportation,biomass,114.589
2018-01-01 0:00,transportation,biomass,114.616
2020-02-01 0:00,transportation,biomass,114.701
2014-07-01 0:00,transportation,biomass,114.718
2014-12-01 0:00,transportation,biomass,116.228
2015-10-01 0:00,transportation,biomass,116.312
2020-11-01 0:00,transportation,biomass,116.75
2014-10-01 0:00,transportation,biomass,116.798
2014-08-01 0:00,transportation,biomass,117.011
2022-01-01 0:00,transportation,biomass,117.751
2015-09-01 0:00,transportation,biomass,117.86
2018-09-01 0:00,transportation,biomass,118.168
2015-05-01 0:00,transportation,biomass,118.269
2016-03-01 0:00,transportation,biomass,118.449
2020-08-01 0:00,transportation,biomass,118.61
2015-06-01 0:00,transportation,biomass,119.11
2020-09-01 0:00,transportation,biomass,119.266
2018-03-01 0:00,transportation,biomass,119.34
2013-12-01 0:00,transportation,biomass,119.343
2020-01-01 0:00,transportation,biomass,119.732
2017-04-01 0:00,transportation,biomass,119.873
2002-06-01 0:00,transportation,biomass,12.135
2002-02-01 0:00,transportation,biomass,12.176
2001-11-01 0:00,transportation,biomass,12.243
1998-12-01 0:00,transportation,biomass,12.286
2001-12-01 0:00,transportation,biomass,12.296
2001-03-01 0:00,transportation,biomass,12.336
2002-04-01 0:00,transportation,biomass,12.496
2002-01-01 0:00,transportation,biomass,12.825
2000-11-01 0:00,transportation,biomass,12.842
2000-10-01 0:00,transportation,biomass,12.955
2017-03-01 0:00,transportation,biomass,120.047
2021-04-01 0:00,transportation,biomass,120.216
2019-09-01 0:00,transportation,biomass,120.377
2021-09-01 0:00,transportation,biomass,120.426
2015-07-01 0:00,transportation,biomass,120.48
2013-10-01 0:00,transportation,biomass,120.645
2020-07-01 0:00,transportation,biomass,120.843
2020-06-01 0:00,transportation,biomass,121.375
2019-04-01 0:00,transportation,biomass,121.526
2015-08-01 0:00,transportation,biomass,121.801
2018-11-01 0:00,transportation,biomass,121.909
2017-11-01 0:00,transportation,biomass,122.961
2017-09-01 0:00,transportation,biomass,123.066
2019-03-01 0:00,transportation,biomass,123.088
2018-12-01 0:00,transportation,biomass,123.4
2018-06-01 0:00,transportation,biomass,123.427
2020-12-01 0:00,transportation,biomass,123.517
2017-12-01 0:00,transportation,biomass,124.281
2023-02-01 0:00,transportation,biomass,124.313
2016-06-01 0:00,transportation,biomass,124.757
2019-11-01 0:00,transportation,biomass,124.999
2021-03-01 0:00,transportation,biomass,125.379
2016-05-01 0:00,transportation,biomass,125.591
2018-07-01 0:00,transportation,biomass,126.06
